id,sender_id,receiver_id,amount,start_time
3123,4645,1522,100554,3129655
3124,870,2308,98728,3129880
3125,3634,673,99381,3129902
3126,2663,4620,97783,3130250
3127,374,4266,99590,3130403
3128,1859,5607,100306,3131195
3129,1967,331,100431,3131916
3130,1767,3810,99479,3133053
3131,1529,1182,98643,3133386
3132,4370,1996,100421,3134306
3133,609,785,99733,3134766
3134,1757,3350,98578,3134844
3135,4998,501,101628,3136232
3136,4942,1891,100686,3136945
3137,2492,3645,98318,3137055
3138,5621,3671,100755,3137577
3139,3823,301,99788,3137811
3140,142,398,99128,3138052
3141,4949,1330,99242,3138640
3142,5039,5349,101761,3139423
3143,3740,3488,99349,3140058
3144,384,1435,99973,3140391
3145,1793,852,99788,3140852
3146,5229,2813,100301,3141040
3147,1271,2238,98952,3141189
3148,3475,4508,98331,3143766
3149,272,2890,101520,3144474
3150,2652,5923,100886,3145397
3151,4961,5065,100559,3145897
3152,1246,67,99092,3148422
3153,1640,2949,99843,3148581
3154,289,1484,98341,3152487
3155,4380,909,100556,3152526
3156,3870,1651,100615,3153019
3157,3746,5731,100364,3153098
3158,524,2454,100617,3153657
3159,4369,4038,98546,3154272
3160,3124,5921,100220,3154866
3161,3842,3439,100432,3155871
3162,5588,2692,99696,3157390
3163,4423,696,100168,3157798
3164,2476,3697,101230,3157865
3165,2811,1618,100757,3158304
3166,300,2614,98846,3160358
3167,982,4169,99552,3161870
3168,570,5831,100719,3162704
3169,3343,1865,99729,3165864
3170,4616,3700,100260,3166743
3171,3237,3055,100140,3168935
3172,2158,3815,101241,3171927
3173,1792,5695,97210,3172772
3174,4456,3582,99188,3175225
3175,5089,4422,99688,3175249
3176,363,622,100226,3175629
3177,2971,2968,100944,3175824
3178,3108,1733,100107,3176269
3179,4850,2170,98830,3176799
3180,221,5093,99863,3177236
3181,4460,1175,99989,3177468
3182,4924,4666,99454,3177592
3183,5837,3099,99562,3178345
3184,4119,4448,99489,3178680
3185,2717,2522,101597,3179216
3186,1711,2149,99084,3179243
3187,3265,3383,100850,3179364
3188,4093,2819,98434,3179867
3189,3953,5260,99596,3181027
3190,861,2294,101037,3181220
3191,679,6004,99251,3183806
3192,425,2674,98910,3185405
3193,5481,4521,98963,3186156
3194,4447,4110,99315,3186379
3195,504,3344,100187,3188601
3196,5432,4896,99738,3188627
3197,3830,836,101720,3188731
3198,4634,705,99878,3188916
3199,4273,5873,101503,3189365
3200,4866,692,100187,3191955
3201,1518,1456,100617,3192525
3202,4360,3641,100175,3193375
3203,5417,1277,99568,3193397
3204,2665,3314,99770,3195849
3205,648,5823,98875,3197859
3206,1512,4918,99382,3199305
3207,1553,5060,99194,3200143
3208,179,2482,100264,3200317
3209,526,5677,100501,3202026
3210,3472,2000,100759,3202462
3211,3276,3960,98650,3202568
3212,2611,641,99270,3202603
3213,597,1314,99622,3203086
3214,4583,135,101602,3203635
3215,5237,3301,99745,3205095
3216,4868,1761,98289,3205962
3217,1799,5832,99130,3206715
3218,2669,2613,100357,3207068
3219,2699,1702,100819,3207872
3220,5778,1058,100322,3208369
3221,5768,3912,99789,3210029
3222,5652,5636,100143,3210983
3223,469,5818,98264,3211224
3224,2171,4819,100401,3212242
3225,3061,5362,97873,3214728
3226,747,4921,98831,3215713
3227,3957,4413,100343,3216676
3228,1137,4956,99024,3219049
3229,5067,5846,100691,3221383
3230,775,5450,101189,3222256
3231,2866,843,102960,3222297
3232,2806,3445,100815,3222451
3233,668,2123,98887,3222836
3234,2829,1636,100574,3222856
3235,4571,1366,100204,3222913
3236,358,4098,98366,3229279
3237,1211,3608,99333,3229373
3238,748,756,101897,3229677
3239,2752,3065,98478,3229792
3240,4144,5075,98372,3231343
3241,2669,2928,101122,3232063
3242,1257,5839,99291,3232843
3243,4615,4940,100641,3233125
3244,1446,5304,100030,3235544
3245,772,4470,99953,3237603
3246,3290,1888,100407,3238459
3247,3899,3457,102134,3238666
3248,5526,2424,98405,3238941
3249,3846,3274,99035,3239473
3250,449,1645,100361,3240757
3251,2883,503,101491,3241572
3252,3153,3720,101958,3241604
3253,4419,5767,100062,3242560
3254,760,5660,99119,3245550
3255,1764,1557,99690,3246175
3256,2685,1738,99977,3247015
3257,4302,2699,100957,3247508
3258,1290,1381,99473,3248192
3259,2448,3102,99147,3248369
3260,1422,492,99093,3251642
3261,194,1540,99066,3252439
3262,188,2105,99921,3252759
3263,2343,358,100949,3253303
3264,5580,4662,98405,3253696
3265,273,4137,99488,3255195
3266,3312,5443,98889,3256080
3267,5372,5016,101969,3256917
3268,5299,156,100890,3257204
3269,2366,1129,99822,3257358
3270,3948,3646,99281,3257539
3271,3896,1556,98737,3258149
3272,1367,3689,100249,3258934
3273,5436,5022,98423,3262500
3274,5481,2298,99002,3264248
3275,2671,5554,101682,3264945
3276,4627,2638,100215,3265154
3277,4958,1886,99730,3265916
3278,2794,4714,99288,3265991
3279,232,1942,100987,3266309
3280,17,3388,100990,3266384
3281,5997,4268,100428,3267434
3282,5875,3302,98468,3267688
3283,4444,1371,99819,3268455
3284,5593,1295,98850,3268655
3285,4293,3099,99816,3268751
3286,5219,207,100228,3268996
3287,2763,4560,100516,3269186
3288,3426,4214,99693,3269661
3289,5175,1440,99904,3269846
3290,1760,2137,99085,3272324
3291,4036,4032,100373,3274007
3292,5524,926,97810,3275362
3293,4869,5949,100096,3275947
3294,4367,1502,100195,3278594
3295,4122,498,100615,3279550
3296,4564,2078,100838,3279585
3297,5753,3563,99452,3279664
3298,5289,4105,99749,3279706
3299,4650,1167,100727,3280305
3300,3163,2050,99380,3280807
3301,4743,1480,101324,3281419
3302,1480,2020,100166,3283551
3303,2582,1344,99698,3283567
3304,3656,279,99175,3285926
3305,4655,2907,100234,3287287
3306,281,1795,99046,3287378
3307,611,2404,98854,3288078
3308,2994,4387,99471,3288290
3309,670,3614,99770,3290100
3310,2291,1101,100696,3293036
3311,4923,3671,99174,3294005
3312,1602,318,100415,3295247
3313,2315,3060,98516,3296767
3314,3486,4161,98195,3296845
3315,346,5553,100435,3296942
3316,1551,5565,100084,3297161
3317,425,5467,99241,3298321
3318,1847,3648,101686,3300214
3319,3046,2260,100306,3300341
3320,4391,4884,100214,3303130
3321,3135,5239,97654,3303526
3322,3308,4703,101327,3304190
3323,1343,5489,99479,3304939
3324,5951,1092,100893,3305102
3325,2447,1582,99454,3305483
3326,5849,2255,100363,3306425
3327,89,2690,100550,3306975
3328,322,3263,101108,3307070
3329,5528,2783,100648,3307803
3330,5238,93,98637,3308514
3331,2451,1544,98087,3308735
3332,2981,839,98786,3309603
3333,4704,2790,101264,3309859
3334,2457,2109,99975,3311651
3335,3236,2911,99909,3313569
3336,1062,5747,98433,3313723
3337,4422,247,100386,3314817
3338,1573,5137,99810,3315981
3339,4346,2245,100382,3317650
3340,4242,1372,100884,3317907
3341,5574,4704,99218,3319421
3342,4733,3472,100001,3319940
3343,3700,37,99010,3323078
3344,4071,4045,99559,3325488
3345,5861,2523,102277,3325651
3346,2955,1436,102166,3326820
3347,4423,4065,98140,3328385
3348,5270,2870,99988,3330307
3349,3506,5628,99465,3330810
3350,4308,4697,99925,3331171
3351,5103,2901,99809,3332358
3352,1192,2674,99293,3334952
3353,3787,599,99665,3335778
3354,4011,108,100919,3337228
3355,5806,574,97616,3337248
3356,1757,2727,101888,3337393
3357,105,2678,100052,3338296
3358,2067,681,102030,3339548
3359,5548,3987,99893,3339706
3360,459,110,100378,3342313
3361,5782,1406,99860,3343293
3362,3695,1966,100424,3344218
3363,3809,4076,100518,3345520
3364,5065,1381,101545,3345553
3365,4191,5601,97332,3345775
3366,2806,3015,101529,3346098
3367,1573,5461,101402,3346139
3368,801,144,98913,3346378
3369,2214,2662,99384,3348404
3370,588,4009,99462,3348548
3371,1991,210,99992,3348552
3372,3631,5787,100617,3348983
3373,1953,2724,99694,3350564
3374,2030,3450,99118,3351650
3375,59,2338,99817,3353454
3376,1555,1434,98312,3353991
3377,3303,2745,99358,3354506
3378,3073,5605,99103,3355278
3379,4742,3096,98115,3355728
3380,1376,5590,99766,3356229
3381,4572,4895,100591,3358541
3382,3915,5152,100306,3359231
3383,2516,2533,100631,3360448
3384,3474,2024,99999,3362093
3385,4669,1213,99424,3362380
3386,5250,2457,100021,3363927
3387,1374,5876,100381,3365399
3388,776,514,101745,3365761
3389,3328,5348,99860,3368445
3390,288,4542,100034,3369277
3391,824,1711,99187,3371138
3392,831,2413,99652,3371414
3393,2028,1996,103410,3371451
3394,5884,4988,99991,3372543
3395,2559,4031,98735,3373097
3396,1446,4331,98924,3373726
3397,4585,1946,100716,3375105
3398,1657,2871,100212,3375235
3399,4860,5535,99505,3375793
3400,1159,2774,98097,3377933
3401,1580,1847,100848,3378992
3402,2035,1444,100027,3379971
3403,4276,1429,100822,3382811
3404,3707,2973,99764,3383119
3405,2887,283,101103,3383408
3406,4590,151,99373,3383684
3407,2169,2160,101517,3388092
3408,5925,1918,100151,3388722
3409,4107,2404,101365,3388959
3410,3178,4980,98840,3389645
3411,4039,4116,99212,3390648
3412,5448,3461,100387,3390677
3413,688,732,101765,3391146
3414,4857,3148,99726,3391713
3415,3342,3486,100235,3395981
3416,5283,721,101412,3399237
3417,3766,823,100036,3399244
3418,4293,3981,99320,3399651
3419,3454,5271,99755,3399739
3420,501,218,100737,3401993
3421,4842,5564,97660,3402392
3422,2050,4497,99154,3403028
3423,5061,5808,99948,3404813
3424,1435,2923,100608,3407426
3425,1200,4131,101881,3408167
3426,3536,550,99131,3408214
3427,5303,2139,99241,3409548
3428,1956,1203,99734,3409623
3429,119,5399,98076,3410129
3430,539,563,99727,3410287
3431,4567,4233,101608,3410429
3432,2355,1235,100395,3410492
3433,2268,1865,100912,3410515
3434,1564,4862,99842,3410792
3435,2081,4728,98157,3412020
3436,5333,5823,100844,3412878
3437,1607,92,101108,3413089
3438,201,3005,99032,3413918
3439,3913,5576,100578,3414044
3440,1494,2020,99021,3414237
3441,3065,1036,99521,3415147
3442,2805,4110,99007,3415698
3443,936,5936,102111,3419363
3444,3376,2152,99992,3419965
3445,1777,418,99941,3420919
3446,93,1161,101527,3422046
3447,3674,3625,99330,3422394
3448,397,213,100217,3423856
3449,1559,716,101715,3424262
3450,4643,4269,101690,3424267
3451,3263,3759,100260,3425305
3452,4707,784,101870,3426792
3453,3467,5907,99776,3430185
3454,215,2557,102481,3430619
3455,5166,1057,98954,3431864
3456,3929,5516,99689,3433455
3457,1967,1550,101821,3434841
3458,3771,5068,100761,3435129
3459,2390,3027,99410,3435159
3460,1082,2580,102635,3437590
3461,5900,3411,101349,3441631
3462,3298,3336,99665,3441764
3463,3958,4422,98880,3442508
3464,4265,4894,100993,3444431
3465,2178,2925,99455,3444998
3466,1149,5068,100553,3446186
3467,495,3480,100138,3448569
3468,2218,3235,101333,3449773
3469,806,2716,102017,3449859
3470,2243,1496,100419,3450152
3471,4400,4466,99698,3451928
3472,1368,1081,99726,3452466
3473,5843,3209,99855,3452476
3474,1404,3426,100306,3452532
3475,2560,5242,99564,3452732
3476,3236,2913,100054,3452915
3477,1226,3578,101142,3453451
3478,479,4190,97898,3455020
3479,2361,4335,101226,3455260
3480,3496,564,100802,3455589
3481,2062,2037,100648,3457717
3482,3221,4096,98800,3459025
3483,1590,2376,99046,3459049
3484,645,13,100538,3459353
3485,2852,5513,101031,3460818
3486,3925,2414,100332,3464288
3487,316,3548,100205,3465001
3488,1763,1278,97481,3465520
3489,1715,3602,98059,3468279
3490,1721,1319,101488,3469915
3491,1611,472,99579,3472016
3492,3873,3923,100010,3474100
3493,5562,4168,100310,3474652
3494,3142,4954,99946,3474818
3495,4273,5740,99256,3475797
3496,2023,3398,100849,3477530
3497,305,1730,100012,3478231
3498,2799,4376,101077,3478979
3499,195,483,98987,3480433
3500,2017,4239,99970,3481014
3501,1833,5773,101670,3484278
3502,279,993,100345,3484292
3503,2470,4459,97529,3484527
3504,3206,5438,99333,3486887
3505,5457,5927,100592,3487316
3506,15,5597,100698,3487656
3507,2989,4262,98096,3489035
3508,3338,35,100702,3489153
3509,52,3084,99833,3489575
3510,1536,3399,99034,3491508
3511,3187,2681,98506,3492760
3512,5624,2176,100447,3494759
3513,172,769,98566,3499254
3514,5150,2715,99716,3501351
3515,2015,3756,101387,3501689
3516,4057,1194,98554,3501877
3517,5705,3907,99682,3505193
3518,353,2449,97746,3505771
3519,2395,5253,100090,3506300
3520,1566,4860,97649,3506730
3521,2779,3467,99664,3507256
3522,3076,4317,101260,3508241
3523,3741,2241,98048,3508287
3524,1406,4528,100080,3509767
3525,2806,4768,99503,3510206
3526,966,4611,99930,3512619
3527,2399,2217,101566,3513504
3528,1141,2886,100097,3515245
3529,5420,1501,100561,3519165
3530,4418,352,99807,3519795
3531,4334,808,99006,3520676
3532,3181,3096,101523,3520709
3533,5689,127,99205,3520760
3534,2210,1073,100663,3522216
3535,1306,5080,101650,3525847
3536,5311,3317,99395,3528658
3537,4203,5446,99764,3529035
3538,2881,2448,98749,3531882
3539,3382,1761,98587,3534044
3540,654,1473,100829,3534815
3541,5850,5887,98938,3536548
3542,3285,4085,101323,3538351
3543,1592,1437,99043,3538562
3544,4819,3706,100914,3538916
3545,3390,5594,101940,3540468
3546,5265,4788,100453,3540614
3547,3375,4200,100431,3540781
3548,4539,908,99407,3543618
3549,4606,391,100460,3544906
3550,3000,3022,99917,3545258
3551,4746,2016,97790,3545505
3552,1954,250,99268,3545829
3553,1222,4498,99874,3545928
3554,984,2895,99269,3546287
3555,2665,1353,99565,3548636
3556,4174,938,98787,3548836
3557,5740,1588,101225,3549261
3558,5153,3860,98220,3549504
3559,2264,1942,101154,3550113
3560,4209,289,100817,3551314
3561,2035,4327,98931,3556583
3562,3659,101,98972,3556950
3563,5934,4475,100169,3557535
3564,5433,5496,98919,3557839
3565,2559,4882,100031,3558733
3566,5368,5853,102006,3560950
3567,2030,2701,101013,3561309
3568,4879,3583,98635,3562149
3569,3476,5396,99491,3564059
3570,3547,5602,99820,3566206
3571,3695,4550,100336,3566457
3572,4920,2584,98747,3567246
3573,2933,5156,99089,3568529
3574,4288,1302,100910,3568995
3575,4353,5500,100829,3570501
3576,4013,5421,100466,3571185
3577,5971,3053,99903,3572759
3578,2626,5849,100712,3572969
3579,483,3507,100685,3574236
3580,3047,5508,98566,3574579
3581,44,5044,98730,3574850
3582,4321,982,101729,3577099
3583,5898,897,101341,3578956
3584,4143,3306,99355,3579559
3585,2898,1371,99489,3580600
3586,1827,2233,99802,3581370
3587,3564,3384,98871,3581503
3588,5009,3697,100558,3583607
3589,4711,789,101130,3583967
3590,312,2088,100798,3586135
3591,3192,2278,101208,3586408
3592,3240,5697,98086,3590544
3593,4792,5788,99106,3592392
3594,2187,423,100433,3592986
3595,3954,758,100036,3594454
3596,5198,5538,101338,3594623
3597,623,1845,100893,3596373
3598,548,5856,100850,3597721
3599,2088,54,101402,3597974
3600,1925,5090,98677,3598029
3601,5985,3341,99695,3599123
3602,3139,3005,98781,3599966
3603,1683,410,99245,3600992
3604,3127,1644,100530,3602471
3605,5587,2660,99504,3603841
3606,1638,5504,99357,3604506
3607,1462,969,99460,3604813
3608,4551,5902,101718,3605631
3609,2726,1239,100581,3607171
3610,5610,683,99051,3608054
3611,1856,5196,100575,3608381
3612,1076,5937,98985,3608732
3613,2530,357,99482,3608811
3614,4581,4611,100647,3609179
3615,1481,4416,101097,3609590
3616,1421,3384,99816,3610562
3617,3908,5669,99292,3610622
3618,1665,4537,101106,3610824
3619,3989,4397,101338,3612530
3620,2733,2979,100675,3612698
3621,895,3967,99271,3614028
3622,2671,1662,99965,3616335
3623,1410,1911,98713,3616890
3624,2755,2192,98858,3617425
3625,5592,339,101117,3617504
3626,5319,2573,101827,3619017
3627,2907,2397,99017,3620300
3628,1628,1730,98988,3620341
3629,5123,2308,100695,3622272
3630,4165,3258,100049,3623793
3631,245,1059,98862,3624211
3632,5665,3983,98868,3624518
3633,764,1021,98855,3625858
3634,5465,4180,99265,3626197
3635,5845,4488,100761,3626363
3636,3685,1443,100176,3627293
3637,3913,614,100274,3629046
3638,5926,3778,99873,3630361
3639,1965,5787,99846,3630683
3640,986,4698,99797,3630807
3641,761,2730,100101,3632151
3642,4169,2189,100912,3633015
3643,4677,503,99412,3634038
3644,4584,40,100249,3634729
3645,3284,3475,100421,3634795
3646,2313,251,101400,3635292
3647,2793,1518,102249,3636182
3648,5575,2334,100435,3637612
3649,4596,2537,100241,3639482
3650,3592,5716,100651,3639530
3651,3327,416,97091,3639826
3652,4584,3469,99583,3641056
3653,4206,5693,100828,3641753
3654,4852,3331,100106,3643472
3655,3236,3131,101794,3647000
3656,3156,5282,100753,3647584
3657,3050,640,101334,3649273
3658,4117,5668,100082,3651012
3659,186,3991,99725,3651323
3660,2479,545,99720,3652270
3661,2249,1763,100945,3653362
3662,4190,2869,100618,3653987
3663,4234,2970,99337,3655795
3664,1694,1264,101420,3657524
3665,5612,5755,101735,3657589
3666,2172,4282,100656,3660668
3667,3274,2966,99035,3660891
3668,3481,1754,99734,3662013
3669,10,4703,101780,3664733
3670,416,2375,100247,3664820
3671,4407,5464,100517,3666652
3672,1748,115,99540,3667650
3673,2729,5187,101181,3671426
3674,1629,1753,102275,3673012
3675,5020,3628,99690,3673348
3676,4477,447,100353,3678345
3677,678,504,98596,3679216
3678,2276,3579,100443,3679241
3679,2368,4711,98042,3679802
3680,2080,856,100523,3683733
3681,3786,2988,97590,3685087
3682,695,327,99712,3685467
3683,2766,4699,100879,3686294
3684,303,3615,98755,3686345
3685,3844,1175,99812,3687906
3686,4879,2026,98918,3688213
3687,2596,119,99505,3688755
3688,521,561,97443,3688834
3689,2092,3472,101706,3689913
3690,4052,1732,100208,3689950
3691,2264,1095,100607,3690939
3692,4590,633,99479,3692560
3693,3997,5730,99964,3692701
3694,3380,3603,98499,3693028
3695,1175,1172,100143,3694291
3696,4797,45,100205,3694331
3697,4612,2658,100002,3694551
3698,5854,3808,99052,3696431
3699,1520,5107,101059,3696939
3700,2492,335,99775,3699167
3701,2302,364,99571,3699548
3702,4259,2019,99970,3701565
3703,3570,3475,101291,3702049
3704,3707,4413,97213,3703254
3705,1273,1999,100534,3703446
3706,967,1824,100037,3703460
3707,3553,5819,100113,3703654
3708,1010,5559,101045,3704627
3709,1925,5099,100571,3705740
3710,3834,1818,100355,3708436
3711,5458,3953,99747,3708961
3712,5670,4244,99868,3709834
3713,5973,1160,99654,3710420
3714,3983,1415,98765,3711343
3715,5019,3941,100920,3711712
3716,1537,718,100229,3712016
3717,5847,3162,100111,3712309
3718,4010,5700,100554,3713511
3719,5803,5350,100229,3715620
3720,4045,3216,99384,3718001
3721,3264,3627,99854,3718014
3722,2397,2408,99854,3720973
3723,5088,579,101259,3721453
3724,1973,868,100437,3723249
3725,2784,1922,100290,3725225
3726,4765,4672,99171,3726621
3727,2585,4551,100003,3727642
3728,873,4613,98482,3727790
3729,11,3527,99908,3728206
3730,4079,3353,99135,3730655
3731,383,1032,100488,3730725
3732,5180,4175,100001,3731992
3733,5640,1539,99743,3732334
3734,2528,2397,101446,3734928
3735,3961,4829,99070,3735889
3736,2801,1105,99616,3735912
3737,2684,4510,101128,3737480
3738,677,2758,100395,3737807
3739,3455,1534,99901,3737870
3740,2529,5096,101680,3738930
3741,5040,1193,100207,3739757
3742,3399,5043,99088,3741644
3743,5754,3645,100117,3742097
3744,4422,4145,98044,3743066
3745,2685,2137,100774,3745813
3746,5645,234,101589,3746622
3747,1382,487,100147,3748309
3748,3011,852,102652,3749095
3749,5674,4131,101224,3749315
3750,2094,1069,99381,3750250
3751,4946,4649,102387,3750333
3752,2802,782,99047,3750444
3753,5646,2346,100417,3752294
3754,290,1675,98001,3752351
3755,3400,847,100052,3752825
3756,5706,130,100011,3753308
3757,1941,841,100455,3754416
3758,2267,5721,98739,3754987
3759,567,654,100914,3756369
3760,976,3009,100735,3757378
3761,5146,2752,99634,3758134
3762,3178,3908,98475,3759120
3763,5922,1855,100762,3759592
3764,5732,5533,101774,3760820
3765,5448,3442,101409,3761840
3766,1488,1116,99283,3762230
3767,5886,5424,100735,3763962
3768,164,51,99675,3764267
3769,2719,2770,99654,3766186
3770,5364,2997,100669,3766385
3771,3871,430,99529,3767313
3772,3057,2425,99681,3767864
3773,4067,2120,98204,3768375
3774,1122,887,99613,3768824
